problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass,cand_6_codebleu,cand_6_compile,cand_6_pass,cand_7_codebleu,cand_7_compile,cand_7_pass,cand_8_codebleu,cand_8_compile,cand_8_pass,cand_9_codebleu,cand_9_compile,cand_9_pass,cand_10_codebleu,cand_10_compile,cand_10_pass,cand_11_codebleu,cand_11_compile,cand_11_pass,cand_12_codebleu,cand_12_compile,cand_12_pass,cand_13_codebleu,cand_13_compile,cand_13_pass,cand_14_codebleu,cand_14_compile,cand_14_pass,cand_15_codebleu,cand_15_compile,cand_15_pass,cand_16_codebleu,cand_16_compile,cand_16_pass,cand_17_codebleu,cand_17_compile,cand_17_pass,cand_18_codebleu,cand_18_compile,cand_18_pass,cand_19_codebleu,cand_19_compile,cand_19_pass,cand_20_codebleu,cand_20_compile,cand_20_pass,cand_21_codebleu,cand_21_compile,cand_21_pass,cand_22_codebleu,cand_22_compile,cand_22_pass,cand_23_codebleu,cand_23_compile,cand_23_pass,cand_24_codebleu,cand_24_compile,cand_24_pass,cand_25_codebleu,cand_25_compile,cand_25_pass
113,dart,515,0.27083,0,0,0.33125,0,0,0.26562,0,0,0.32045,0,0,0.31696,0,0,0.35417,0,0,0.34167,0,0,0.3125,0,0,0.30048,0,0,0.28571,0,0,0.45833,0,0,0.375,0,0,0.31696,0,0,0.34167,0,0,0.33337,0,0,0.4125,0,0,0.3125,0,0,0.3,0,0,0.38258,0,0,0.3,0,0,0.28571,0,0,0.375,0,0,0.33333,0,0,0.31192,0,0,0.27083,0,0
114,dart,933,0.26667,0,0,0.27174,0,0,0.48214,0,0,0.32941,0,0,0.33381,0,0,0.30625,0,0,0.3125,0,0,0.33712,0,0,0.34821,0,0,0.33125,0,0,0.3,0,0,0.3125,0,0,0.4375,0,0,0.34375,0,0,0.31071,0,0,0.31624,0,0,0.3375,0,0,0.325,0,0,0.35357,0,0,0.29273,0,0,0.26389,0,0,0.29042,0,0,0.31696,0,0,0.30627,0,0,0.42143,0,0
115,dart,86,0.3125,0,0,0.3,0,0,0.29225,0,0,0.26819,0,0,0.3125,0,0,0.28125,0,0,0.3474,0,0,0.35295,0,0,0.3125,0,0,0.3125,0,0,0.27756,0,0,0.3125,0,0,0.3,0,0,0.275,0,0,0.3125,0,0,0.35676,0,0,0.28393,0,0,0.29468,0,0,0.26389,0,0,0.29167,0,0,0.3125,0,0,0.3,0,0,0.3125,0,0,0.28571,0,0,0.25,0,0
116,dart,86,0.25926,0,0,0.33728,0,0,0.31748,0,0,0.29035,0,0,0.43751,0,0,0.48762,0,0,0.35887,0,0,0.27273,0,0,0.28571,0,0,0.34068,0,0,0.34745,0,0,0.34941,0,0,0.3125,0,0,0.26,0,0,0.33663,0,0,0.28589,0,0,0.30972,0,0,0.32563,0,0,0.32082,0,0,0.34133,0,0,0.27313,0,0,0.34355,0,0,0.28571,0,0,0.27625,0,0,0.32163,0,0
117,dart,265,0.29167,0,0,0.29167,0,0,0.34375,0,0,0.26471,0,0,0.3,0,0,0.30267,0,0,0.32649,0,0,0.3,0,0,0.26316,0,0,0.32358,0,0,0.33896,0,0,0.32277,0,0,0.2625,0,0,0.25893,0,0,0.375,0,0,0.375,0,0,0.26471,0,0,0.3125,0,0,0.29899,0,0,0.29357,0,0,0.3125,0,0,0.27869,0,0,0.29456,0,0,0.475,0,0,0.3125,0,0
118,dart,432,0.32721,0,0,0.39773,0,0,0.33715,0,0,0.33254,0,0,0.27193,0,0,0.3125,0,0,0.28061,0,0,0.29504,0,0,0.35,0,0,0.3,0,0,0.3125,0,0,0.35119,0,0,0.26562,0,0,0.3125,0,0,0.27084,0,0,0.26316,0,0,0.2625,0,0,0.3289,0,0,0.28044,0,0,0.35716,0,0,0.27083,0,0,0.26965,0,0,0.32382,0,0,0.3,0,0,0.26316,0,0
119,dart,101,0.3,0,0,0.28125,0,0,0.4202,0,0,0.40006,0,0,0.33183,0,0,0.275,0,0,0.27316,0,0,0.33492,0,0,0.3418,0,0,0.3125,0,0,0.3125,0,0,0.33333,0,0,0.42504,0,0,0.28571,0,0,0.37501,0,0,0.3125,0,0,0.2625,0,0,0.26786,0,0,0.3125,0,0,0.3,0,0,0.3,0,0,0.26471,0,0,0.26316,0,0,0.28571,0,0,0.39583,0,0
120,dart,147,0.31078,0,0,0.28571,0,0,0.3125,0,0,0.31078,0,0,0.3,0,0,0.33184,0,0,0.3271,0,0,0.26923,0,0,0.32362,0,0,0.26917,0,0,0.26667,0,0,0.3,0,0,0.29079,0,0,0.33836,0,0,0.36058,0,0,0.28689,0,0,0.30416,0,0,0.45835,0,0,0.26471,0,0,0.27785,0,0,0.38733,0,0,0.29888,0,0,0.26087,0,0,0.26786,0,0,0.31112,0,0
121,dart,4338,0.33036,0,0,0.27083,0,0,0.3125,0,0,0.30303,0,0,0.275,0,0,0.35556,0,0,0.27083,0,0,0.39091,0,0,0.34167,0,0,0.33333,0,0,0.39583,0,0,0.2625,0,0,0.4875,0,0,0.34167,0,0,0.28125,0,0,0.31696,0,0,0.33125,0,0,0.29167,0,0,0.34167,0,0,0.32738,0,0,0.34167,0,0,0.39583,0,0,0.275,0,0,0.27566,0,0,0.41111,0,0
122,dart,5416,0.29303,0,0,0.31818,0,0,0.42857,0,0,0.375,0,0,0.32531,0,0,0.4,0,0,0.28947,0,0,0.39881,0,0,0.48958,0,0,0.34511,0,0,0.35761,0,0,0.41146,0,0,0.375,0,0,0.39062,0,0,0.3125,0,0,0.3,0,0,0.375,0,0,0.28409,0,0,0.28,0,0,0.3875,0,0,0.30184,0,0,0.42029,0,0,0.38125,0,0,0.3125,0,0,0.38816,0,0
123,dart,366,0.32273,0,0,0.27273,0,0,0.27902,0,0,0.33052,0,0,0.375,0,0,0.475,0,0,0.34167,0,0,0.30966,0,0,0.375,0,0,0.32401,0,0,0.3125,0,0,0.2606,0,0,0.28533,0,0,0.28763,0,0,0.3125,0,0,0.33132,0,0,0.33333,0,0,0.33555,0,0,0.27778,0,0,0.34152,0,0,0.3375,0,0,0.36815,0,0,0.2625,0,0,0.3125,0,0,0.28692,0,0
124,dart,637,0.32114,0,0,0.375,0,0,0.375,0,0,0.32144,0,0,0.30929,0,0,0.35795,0,0,0.31989,0,0,0.25963,0,0,0.3125,0,0,0.2625,0,0,0.28088,0,0,0.34167,0,0,0.34167,0,0,0.375,0,0,0.27276,0,0,0.3,0,0,0.375,0,0,0.29167,0,0,0.375,0,0,0.32002,0,0,0.3125,0,0,0.25806,0,0,0.34127,0,0,0.28125,0,0,0.3625,0,0
125,dart,21,0.28571,0,0,0.26786,0,0,0.42452,0,0,0.26316,0,0,0.3,0,0,0.2625,0,0,0.3125,0,0,0.31503,0,0,0.31745,0,0,0.26923,0,0,0.3125,0,0,0.26087,0,0,0.32813,0,0,0.32627,0,0,0.26576,0,0,0.28452,0,0,0.27901,0,0,0.45186,0,0,0.26,0,0,0.38677,0,0,0.28125,0,0,0.27892,0,0,0.31384,0,0,0.27273,0,0,0.3118,0,0
126,dart,121,0.0,0,0,0.09375,0,0,0.21667,0,0,0.14337,0,0,0.35726,0,0,0.15905,0,0,0.10412,0,0,0.09243,0,0,0.07881,0,0,0.5,0,0,0.28133,0,0,0.2,0,0,0.26837,0,0,0.08333,0,0,0.05952,0,0,0.06579,0,0,0.25,0,0,0.17857,0,0,0.07061,0,0,0.25,0,0,0.29512,0,0,0.2599,0,0,0.2752,0,0,0.17857,0,0,0.26298,0,0
127,dart,305,0.34545,0,0,0.40714,0,0,0.34167,0,0,0.34167,0,0,0.3125,0,0,0.34821,0,0,0.26316,0,0,0.3,0,0,0.36806,0,0,0.33036,0,0,0.3125,0,0,0.375,0,0,0.26471,0,0,0.26389,0,0,0.33036,0,0,0.29167,0,0,0.34375,0,0,0.4375,0,0,0.38195,0,0,0.26,0,0,0.3125,0,0,0.33571,0,0,0.32089,0,0,0.27083,0,0,0.32292,0,0
128,dart,528,0.27778,0,0,0.35556,0,0,0.27705,0,0,0.31,0,0,0.375,0,0,0.2619,0,0,0.3125,0,0,0.26562,0,0,0.44669,0,0,0.2625,0,0,0.32,0,0,0.26,0,0,0.30625,0,0,0.3375,0,0,0.2619,0,0,0.425,0,0,0.27273,0,0,0.34375,0,0,0.26786,0,0,0.32805,0,0,0.27129,0,0,0.34821,0,0,0.2619,0,0,0.33225,0,0,0.30208,0,0
129,dart,479,0.3287,0,0,0.36538,0,0,0.32427,0,0,0.3125,0,0,0.31927,0,0,0.3258,0,0,0.50417,0,0,0.34943,0,0,0.32249,0,0,0.27592,0,0,0.33757,0,0,0.26765,0,0,0.3125,0,0,0.33575,0,0,0.31686,0,0,0.27042,0,0,0.26892,0,0,0.26476,0,0,0.35667,0,0,0.32821,0,0,0.37692,0,0,0.3,0,0,0.2625,0,0,0.3,0,0,0.2713,0,0
130,dart,365,0.375,0,0,0.3278,0,0,0.26389,0,0,0.2859,0,0,0.2751,0,0,0.26786,0,0,0.27778,0,0,0.26563,0,0,0.27778,0,0,0.3375,0,0,0.2619,0,0,0.26389,0,0,0.26471,0,0,0.2625,0,0,0.26667,0,0,0.31141,0,0,0.2625,0,0,0.26316,0,0,0.26471,0,0,0.29332,0,0,0.26136,0,0,0.2619,0,0,0.35107,0,0,0.26786,0,0,0.30905,0,0
131,dart,148,0.32502,0,0,0.34903,0,0,0.33275,0,0,0.3125,0,0,0.2657,0,0,0.29167,0,0,0.35388,0,0,0.28571,0,0,0.38333,0,0,0.3,0,0,0.28125,0,0,0.26786,0,0,0.32502,0,0,0.26773,0,0,0.25806,0,0,0.27016,0,0,0.33333,0,0,0.3195,0,0,0.26471,0,0,0.35075,0,0,0.34954,0,0,0.40627,0,0,0.3438,0,0,0.275,0,0,0.27604,0,0
132,dart,182,0.26667,0,0,0.3071,0,0,0.29167,0,0,0.27083,0,0,0.36906,0,0,0.35007,0,0,0.4643,0,0,0.26471,0,0,0.28571,0,0,0.36168,0,0,0.27083,0,0,0.26786,0,0,0.25,0,0,0.41832,0,0,0.47264,0,0,0.3125,0,0,0.35,0,0,0.26316,0,0,0.29167,0,0,0.425,0,0,0.34846,0,0,0.38759,0,0,0.3125,0,0,0.3125,0,0,0.3127,0,0
133,dart,685,0.4881,0,0,0.35664,0,0,0.28836,0,0,0.38719,0,0,0.35,0,0,0.28007,0,0,0.32355,0,0,0.28471,0,0,0.32005,0,0,0.42682,0,0,0.34028,0,0,0.36583,0,0,0.66667,0,0,0.34943,0,0,0.40297,0,0,0.3,0,0,0.45833,0,0,0.40152,0,0,0.36786,0,0,0.39583,0,0,0.41667,0,0,0.5,0,0,0.3125,0,0,0.33333,0,0,0.38334,0,0
134,dart,1878,0.31696,0,0,0.375,0,0,0.33173,0,0,0.28125,0,0,0.28968,0,0,0.30757,0,0,0.27632,0,0,0.35096,0,0,0.3325,0,0,0.27714,0,0,0.3375,0,0,0.30625,0,0,0.26136,0,0,0.39674,0,0,0.28,0,0,0.27204,0,0,0.29058,0,0,0.26962,0,0,0.32813,0,0,0.34375,0,0,0.31613,0,0,0.30417,0,0,0.625,0,0,0.36316,0,0,0.27506,0,0
135,dart,366,0.39583,0,0,0.475,0,0,0.28125,0,0,0.275,0,0,0.29168,0,0,0.27134,0,0,0.32745,0,0,0.2619,0,0,0.3125,0,0,0.27273,0,0,0.3,0,0,0.3125,0,0,0.33333,0,0,0.32323,0,0,0.275,0,0,0.27778,0,0,0.45833,0,0,0.33333,0,0,0.29792,0,0,0.35096,0,0,0.35417,0,0,0.26316,0,0,0.275,0,0,0.32721,0,0,0.3125,0,0
136,dart,358,0.3,0,0,0.32738,0,0,0.31474,0,0,0.32945,0,0,0.30516,0,0,0.33333,0,0,0.30278,0,0,0.27273,0,0,0.37879,0,0,0.475,0,0,0.26807,0,0,0.29167,0,0,0.375,0,0,0.27778,0,0,0.27778,0,0,0.32739,0,0,0.29862,0,0,0.30979,0,0,0.34167,0,0,0.375,0,0,0.3125,0,0,0.26471,0,0,0.30655,0,0,0.3,0,0,0.34655,0,0
137,dart,99,0.33708,0,0,0.40002,0,0,0.36913,0,0,0.36766,0,0,0.27273,0,0,0.27889,0,0,0.31605,0,0,0.32727,0,0,0.30926,0,0,0.3,0,0,0.26667,0,0,0.375,0,0,0.3,0,0,0.275,0,0,0.29167,0,0,0.29167,0,0,0.54167,0,0,0.30398,0,0,0.25916,0,0,0.375,0,0,0.275,0,0,0.3125,0,0,0.35171,0,0,0.26087,0,0,0.35712,0,0
138,dart,1024,0.28125,0,0,0.30952,0,0,0.3125,0,0,0.25893,0,0,0.38571,0,0,0.3109,0,0,0.41667,0,0,0.38333,0,0,0.35119,0,0,0.27273,0,0,0.29102,0,0,0.35662,0,0,0.28229,0,0,0.375,0,0,0.30556,0,0,0.37153,0,0,0.32863,0,0,0.35,0,0,0.28631,0,0,0.275,0,0,0.3125,0,0,0.26562,0,0,0.26,0,0,0.2859,0,0,0.37879,0,0
139,dart,632,0.32738,0,0,0.27607,0,0,0.375,0,0,0.29102,0,0,0.29167,0,0,0.27778,0,0,0.26316,0,0,0.29608,0,0,0.26562,0,0,0.28125,0,0,0.275,0,0,0.2619,0,0,0.39583,0,0,0.27778,0,0,0.5,0,0,0.29167,0,0,0.3125,0,0,0.26923,0,0,0.27083,0,0,0.3,0,0,0.26042,0,0,0.33036,0,0,0.26562,0,0,0.26923,0,0,0.28571,0,0
140,dart,131,0.33205,0,0,0.27273,0,0,0.32105,0,0,0.2938,0,0,0.3125,0,0,0.3009,0,0,0.27861,0,0,0.3125,0,0,0.27057,0,0,0.3125,0,0,0.25658,0,0,0.31145,0,0,0.30657,0,0,0.29877,0,0,0.28495,0,0,0.28884,0,0,0.32927,0,0,0.33333,0,0,0.26075,0,0,0.35965,0,0,0.31043,0,0,0.26786,0,0,0.3,0,0,0.32128,0,0,0.32886,0,0
141,dart,216,0.30504,0,0,0.27083,0,0,0.375,0,0,0.30506,0,0,0.25926,0,0,0.27083,0,0,0.38408,0,0,0.26389,0,0,0.411,0,0,0.27301,0,0,0.375,0,0,0.26923,0,0,0.27273,0,0,0.25926,0,0,0.35,0,0,0.43599,0,0,0.35,0,0,0.35884,0,0,0.25758,0,0,0.35,0,0,0.37702,0,0,0.29619,0,0,0.32198,0,0,0.25926,0,0,0.39653,0,0
142,dart,59,0.25833,0,0,0.28822,0,0,0.2731,0,0,0.3125,0,0,0.40735,0,0,0.3125,0,0,0.32195,0,0,0.29537,0,0,0.26316,0,0,0.31101,0,0,0.28036,0,0,0.34435,0,0,0.41722,0,0,0.25833,0,0,0.28125,0,0,0.26608,0,0,0.30972,0,0,0.27273,0,0,0.26316,0,0,0.25833,0,0,0.26136,0,0,0.36987,0,0,0.25781,0,0,0.42717,0,0,0.26471,0,0
143,dart,159,0.28571,0,0,0.26786,0,0,0.25926,0,0,0.27273,0,0,0.30375,0,0,0.26902,0,0,0.29167,0,0,0.275,0,0,0.25806,0,0,0.375,0,0,0.27588,0,0,0.375,0,0,0.28716,0,0,0.33835,0,0,0.27778,0,0,0.28571,0,0,0.3,0,0,0.31697,0,0,0.3,0,0,0.29167,0,0,0.32168,0,0,0.29584,0,0,0.30664,0,0,0.3296,0,0,0.26667,0,0
144,dart,196,0.26471,0,0,0.275,0,0,0.26316,0,0,0.26667,0,0,0.3283,0,0,0.26,0,0,0.26998,0,0,0.28571,0,0,0.31961,0,0,0.33336,0,0,0.34737,0,0,0.32334,0,0,0.31674,0,0,0.3125,0,0,0.25926,0,0,0.3125,0,0,0.27587,0,0,0.33992,0,0,0.27706,0,0,0.26471,0,0,0.26389,0,0,0.3033,0,0,0.29167,0,0,0.30279,0,0,0.29816,0,0
145,dart,703,0.32112,0,0,0.4125,0,0,0.29167,0,0,0.34821,0,0,0.33173,0,0,0.29762,0,0,0.29808,0,0,0.27273,0,0,0.28571,0,0,0.3125,0,0,0.33261,0,0,0.38141,0,0,0.3463,0,0,0.26667,0,0,0.26136,0,0,0.3244,0,0,0.36875,0,0,0.27083,0,0,0.36111,0,0,0.35769,0,0,0.35834,0,0,0.3125,0,0,0.32586,0,0,0.35556,0,0,0.29445,0,0
146,dart,354,0.27083,0,0,0.27778,0,0,0.28125,0,0,0.27328,0,0,0.32813,0,0,0.41667,0,0,0.40625,0,0,0.3125,0,0,0.375,0,0,0.3125,0,0,0.3125,0,0,0.2619,0,0,0.26923,0,0,0.28125,0,0,0.36514,0,0,0.36818,0,0,0.45,0,0,0.3125,0,0,0.26389,0,0,0.5,0,0,0.28709,0,0,0.3,0,0,0.28698,0,0,0.275,0,0,0.33575,0,0
147,dart,224,0.28571,0,0,0.36458,0,0,0.33125,0,0,0.25,0,0,0.33333,0,0,0.29167,0,0,0.30556,0,0,0.39936,0,0,0.425,0,0,0.3125,0,0,0.28392,0,0,0.32829,0,0,0.26786,0,0,0.28571,0,0,0.30278,0,0,0.39583,0,0,0.3125,0,0,0.29473,0,0,0.36251,0,0,0.33176,0,0,0.36458,0,0,0.34391,0,0,0.28146,0,0,0.27727,0,0,0.34383,0,0
148,dart,727,0.35769,0,0,0.3125,0,0,0.26471,0,0,0.39583,0,0,0.45833,0,0,0.30385,0,0,0.27923,0,0,0.29356,0,0,0.35,0,0,0.26667,0,0,0.3625,0,0,0.31389,0,0,0.28571,0,0,0.26042,0,0,0.3125,0,0,0.25962,0,0,0.27083,0,0,0.32344,0,0,0.375,0,0,0.3,0,0,0.39216,0,0,0.36806,0,0,0.34167,0,0,0.26087,0,0,0.40714,0,0
149,dart,663,0.2625,0,0,0.26316,0,0,0.26042,0,0,0.32084,0,0,0.32639,0,0,0.25862,0,0,0.33947,0,0,0.32292,0,0,0.29167,0,0,0.26727,0,0,0.32084,0,0,0.26316,0,0,0.37374,0,0,0.3512,0,0,0.27277,0,0,0.36818,0,0,0.32212,0,0,0.32167,0,0,0.3375,0,0,0.33837,0,0,0.26471,0,0,0.30782,0,0,0.32566,0,0,0.29196,0,0,0.32323,0,0
150,dart,1019,0.3225,0,0,0.27027,0,0,0.25806,0,0,0.41667,0,0,0.4303,0,0,0.2875,0,0,0.40132,0,0,0.34167,0,0,0.26562,0,0,0.43334,0,0,0.40676,0,0,0.30769,0,0,0.39131,0,0,0.27424,0,0,0.5,0,0,0.51042,0,0,0.38637,0,0,0.3414,0,0,0.3,0,0,0.27778,0,0,0.31563,0,0,0.41923,0,0,0.5119,0,0,0.31079,0,0,0.29164,0,0
151,dart,109,0.31593,0,0,0.3125,0,0,0.28342,0,0,0.37506,0,0,0.32514,0,0,0.27273,0,0,0.31675,0,0,0.27778,0,0,0.29086,0,0,0.3277,0,0,0.26562,0,0,0.33794,0,0,0.33127,0,0,0.26923,0,0,0.35877,0,0,0.41667,0,0,0.37158,0,0,0.37906,0,0,0.38336,0,0,0.28948,0,0,0.27298,0,0,0.26923,0,0,0.27705,0,0,0.30615,0,0,0.275,0,0
152,dart,270,0.3125,0,0,0.26786,0,0,0.2619,0,0,0.30903,0,0,0.26923,0,0,0.28125,0,0,0.26923,0,0,0.32511,0,0,0.3438,0,0,0.26562,0,0,0.35418,0,0,0.3144,0,0,0.34401,0,0,0.375,0,0,0.36905,0,0,0.26786,0,0,0.3125,0,0,0.375,0,0,0.32084,0,0,0.28125,0,0,0.27778,0,0,0.33333,0,0,0.26923,0,0,0.26786,0,0,0.3,0,0
153,dart,296,0.33126,0,0,0.25833,0,0,0.3,0,0,0.26923,0,0,0.32921,0,0,0.475,0,0,0.29062,0,0,0.26492,0,0,0.30831,0,0,0.34375,0,0,0.51042,0,0,0.4375,0,0,0.29167,0,0,0.38573,0,0,0.29198,0,0,0.27778,0,0,0.31399,0,0,0.4,0,0,0.26708,0,0,0.26,0,0,0.34598,0,0,0.3,0,0,0.31842,0,0,0.32738,0,0,0.39286,0,0
154,dart,374,0.3125,0,0,0.3125,0,0,0.425,0,0,0.3125,0,0,0.4375,0,0,0.37143,0,0,0.375,0,0,0.3125,0,0,0.375,0,0,0.33333,0,0,0.33333,0,0,0.40714,0,0,0.26389,0,0,0.41667,0,0,0.27052,0,0,0.39583,0,0,0.5,0,0,0.46667,0,0,0.4625,0,0,0.4375,0,0,0.33173,0,0,0.42361,0,0,0.33712,0,0,0.34375,0,0,0.4375,0,0
155,dart,323,0.325,0,0,0.27505,0,0,0.39167,0,0,0.375,0,0,0.375,0,0,0.44841,0,0,0.33333,0,0,0.27083,0,0,0.3125,0,0,0.3125,0,0,0.27778,0,0,0.28591,0,0,0.3125,0,0,0.375,0,0,0.3125,0,0,0.40476,0,0,0.3125,0,0,0.36829,0,0,0.27778,0,0,0.27273,0,0,0.3631,0,0,0.325,0,0,0.26562,0,0,0.35097,0,0,0.39583,0,0
156,dart,194,0.32256,0,0,0.26923,0,0,0.27607,0,0,0.35791,0,0,0.33333,0,0,0.3125,0,0,0.33749,0,0,0.3125,0,0,0.30916,0,0,0.30903,0,0,0.3,0,0,0.36905,0,0,0.33226,0,0,0.54167,0,0,0.27587,0,0,0.37881,0,0,0.30867,0,0,0.29548,0,0,0.37536,0,0,0.32291,0,0,0.27371,0,0,0.33588,0,0,0.425,0,0,0.29645,0,0,0.28976,0,0
157,dart,426,0.37946,0,0,0.2817,0,0,0.32253,0,0,0.26562,0,0,0.34584,0,0,0.28571,0,0,0.2786,0,0,0.4375,0,0,0.28571,0,0,0.26923,0,0,0.36667,0,0,0.33236,0,0,0.28771,0,0,0.26087,0,0,0.35662,0,0,0.28571,0,0,0.34608,0,0,0.3625,0,0,0.375,0,0,0.29167,0,0,0.28125,0,0,0.2619,0,0,0.30903,0,0,0.26389,0,0,0.26923,0,0
158,dart,434,0.3125,0,0,0.33333,0,0,0.2859,0,0,0.28571,0,0,0.32738,0,0,0.3,0,0,0.29103,0,0,0.375,0,0,0.2619,0,0,0.375,0,0,0.28571,0,0,0.44643,0,0,0.41667,0,0,0.3,0,0,0.28125,0,0,0.29167,0,0,0.375,0,0,0.375,0,0,0.34167,0,0,0.39583,0,0,0.3109,0,0,0.30556,0,0,0.28125,0,0,0.32782,0,0,0.2625,0,0
159,dart,865,0.38448,0,0,0.395,0,0,0.35337,0,0,0.43333,0,0,0.36218,0,0,0.375,0,0,0.3,0,0,0.34135,0,0,0.30263,0,0,0.40556,0,0,0.38816,0,0,0.35185,0,0,0.375,0,0,0.36471,0,0,0.29688,0,0,0.34375,0,0,0.39063,0,0,0.2875,0,0,0.28704,0,0,0.29617,0,0,0.32083,0,0,0.36136,0,0,0.45192,0,0,0.28962,0,0,0.27273,0,0
160,dart,263,0.375,0,0,0.26,0,0,0.32675,0,0,0.26042,0,0,0.27273,0,0,0.3125,0,0,0.28571,0,0,0.26896,0,0,0.26786,0,0,0.2561,0,0,0.35427,0,0,0.3125,0,0,0.36302,0,0,0.26471,0,0,0.25893,0,0,0.25862,0,0,0.26786,0,0,0.26562,0,0,0.26,0,0,0.26087,0,0,0.32105,0,0,0.26316,0,0,0.275,0,0,0.26042,0,0,0.26667,0,0
161,dart,20,0.34575,0,0,0.33333,0,0,0.29664,0,0,0.26389,0,0,0.26471,0,0,0.40531,0,0,0.28125,0,0,0.30531,0,0,0.34293,0,0,0.33333,0,0,0.3125,0,0,0.2736,0,0,0.275,0,0,0.34909,0,0,0.35064,0,0,0.29797,0,0,0.31576,0,0,0.375,0,0,0.32995,0,0,0.3125,0,0,0.33205,0,0,0.26923,0,0,0.26316,0,0,0.32197,0,0,0.32627,0,0
162,dart,146,0.28685,0,0,0.3839,0,0,0.36113,0,0,0.4,0,0,0.41667,0,0,0.32143,0,0,0.375,0,0,0.2981,0,0,0.25,0,0,0.29545,0,0,0.475,0,0,0.38333,0,0,0.41667,0,0,0.375,0,0,0.38599,0,0,0.44643,0,0,0.29545,0,0,0.35,0,0,0.40003,0,0,0.35018,0,0,0.39479,0,0,0.54465,0,0,0.32143,0,0,0.51671,0,0,0.375,0,0
163,dart,165,0.39167,0,0,0.425,0,0,0.37506,0,0,0.35,0,0,0.33333,0,0,0.375,0,0,0.375,0,0,0.36809,0,0,0.3625,0,0,0.4375,0,0,0.4577,0,0,0.375,0,0,0.39883,0,0,0.34823,0,0,0.38334,0,0,0.375,0,0,0.35715,0,0,0.29167,0,0,0.5116,0,0,0.29167,0,0,0.39583,0,0,0.375,0,0,0.38162,0,0,0.3625,0,0,0.41966,0,0
164,dart,393,0.2619,0,0,0.29961,0,0,0.32155,0,0,0.27273,0,0,0.375,0,0,0.28971,0,0,0.27273,0,0,0.277,0,0,0.42708,0,0,0.27328,0,0,0.26667,0,0,0.26471,0,0,0.33333,0,0,0.31119,0,0,0.33333,0,0,0.30606,0,0,0.33632,0,0,0.31529,0,0,0.33571,0,0,0.34167,0,0,0.30278,0,0,0.28361,0,0,0.29167,0,0,0.26562,0,0,0.267,0,0
