"sha256","bytes","path"
"9e02ae0cb94b96cf975ae8eb4163b6a546905fec8624e1174e180ae2e89fb485","6193","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_ultralite_pass_at_k.log"
"cd02d0acf3f984a060b75d48472e70b8b6e38f3ab6b0389d8515871a90081199","20761","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_rs_sft_withB_ref_ultralite_pass_stats.csv"
"06d6dabccbb92d3dcfdfb2d09d8dd4ee649121ac6826d72ba85c31635a829590","1728","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_simko_eval_grpo.json"
"cc8fd9dc76cea53abfcf4ed32df7d76e34099246a1384a00b7e9b9d400ccba9c","9365","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_simko_eval_grpo_compile_stats.csv"
"158949f7221bd990c0d2b45a6f6cab87812222b73bd86d40adea496afe284772","20768","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_simko_eval_grpo_pass_stats.csv"
"210dbf56a9ccc09d16318bed384ff16eeff881f8ed855fe217ee7d00a65f9998","166","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style_repair_ultralite_codebleu.json"
"e6fc3d82332d553b5cf711f088cd1cdccefb18cc68be8e480228d443552ee7a6","165","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style_repair_ultralite_codebleu_compiled_only.json"
"58c99446fd13e7c2a088603ce614674284420598e4269bc9c4be2bdc330cb952","119","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style_repair_ultralite_compile_at_k.json"
"3f0bb999e8f9514bd648ed9b70bf99541a6ec985e4180e73a19f95d42b139a99","5667","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style_repair_ultralite_compile_at_k.log"
"d466609444339ed46e3d1cedebdf68f19f0aa80e4accfb4f8f046fc8df5b1847","156","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style_repair_ultralite_pass_at_k.json"
"68092c7be445870a0e12c9b6358f42639f21b3a47d73a3b7edd5818b874a22d9","6193","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style_repair_ultralite_pass_at_k.log"
"987a1138eacdb734ca48e64339f01c904070843a2254fdd84a85eb3a8298c5ec","20812","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style_repair_ultralite_pass_stats.csv"
"06246a17874859f99e6eb25d83675a1a27beb546064c5b755bc0e25108cd545a","1728","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style1036_sft.json"
"34bebf6b32defebe1970d4f81700cf31a406df98adc89aca431efc32ab88d24e","9373","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style1036_sft_compile_stats.csv"
"7916729d299363ed28625a281b4e766d4439aa9319d23de4620e24db9ee4a816","20794","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_g3_style1036_sft_pass_stats.csv"
"e37faebe6653e261e5f67a998accb14a028ffb59f522407895895939f0297704","1695","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_ref_base.json"
"5d8be82bdaa5e6faede72c31e0d8d761bc090fd30bd8f426ad1ab84cf332b63a","9367","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_ref_base_compile_stats.csv"
"f8d17da50624e9949913676b73dbeb5cca20b961d43846917bb6ca9287312f5e","20738","results/sweep_summaries/qwen3-8b-base_lora_enc_dec_r64_5e6_gcb_a128_x86_ref_base_pass_stats.csv"
"b48c6c11fb51958a279c73cf6299db1f418d036906997b201292034a440fed40","166","results/sweep_summaries/qwen-9b-base_lora_enc_dec_r64_5e6_gcb_a128_synthzp_sft_codebleu.json"
"98afe06372a2df2a29760dbab9df520d0923eb935dab8d7bc0d8d18c3fffc310","165","results/sweep_summaries/qwen-9b-base_lora_enc_dec_r64_5e6_gcb_a128_synthzp_sft_codebleu_compiled_only.json"
"de583d7c4e420374e1a55a7a9254c5f629015d796483041224be2938b7a9a27a","9375","results/sweep_summaries/qwen-9b-base_lora_enc_dec_r64_5e6_gcb_a128_synthzp_sft_compile_stats.csv"
"9fd2cb56d42ac8053f859dbc0a285fc636e705b2f5958baec77518ee728bb7a9","154","results/sweep_summaries/qwen-9b-base_lora_enc_dec_r64_5e6_gcb_a128_synthzp_sft_pass_at_k.json"
"7e484c675bffccfe660b9be30b71a16a6560641b901dd52e012b6c5a2162dbeb","6207","results/sweep_summaries/qwen-9b-base_lora_enc_dec_r64_5e6_gcb_a128_synthzp_sft_pass_at_k.log"
"84d6c2ab19f6c269d25fe97bd1f5315f221f95c417884acf84bb3c08286e1225","32092","results/sweep_summaries/qwen-9b-base_lora_enc_dec_r64_5e6_gcb_a128_synthzp_sft_pass_stats.csv"
"669d4de8c61805c5502360e67cbbca01729e0998ee524a0889d23b6ab6cc638e","2377","results/sweep_summaries/x86_8b_paper_statistics.csv"
"641e7de91b2fb3257d207125461f0d246a3711b3b9d392da5224e47d49b6e2c0","437941","results/sweep_summaries/x86_8b_paper_statistics.json"
"284f34cf822a586e9b771ac514478fccec632227aeb444553b1ca89a1b684b93","3883","REVIEW_RESPONSE.md"
"b866fb877bfeb72f2deee0c9d237b48cada28fe64dd2c57ba35cab158146deae","988","SECURITY_AND_DUAL_USE.md"
"f98829f649c0450d1a6d2c3c16332dc3b7ccb870679eb07a1e2302dfd1b4427c","2047","VERIFICATION.md"
